stringtime,epochtime,datetime,Toffice_wall,Tcorridor,Theater,Toffice_reference,office_CO2_concentration,corridor_CO2_concentration,zetaW7,zetaW9,window_opening,door_opening,power_block_east,power_block_west,power_stephane,power_khadija,power_audrey,power_stagiaire,humidity,Tyanis,occupancy,detected_motions,Tout,humidity_outdoor,nebulosity,illuminance_old,illuminance_new,dT_heat,power_heater,heating_level,total_electric_power,phi_sun,total_power,calculation$total_power_nosun,actual_occupation,acoustic_pressure_dB
09/07/2015 08:00:00,1436421600000,2015-07-09 08:00:00,31.16746150000001,28.32,29.33,28.97775777777778,405.4852222222222,390.43624444444447,0.0,0.0,0.0,0.007173055555555556,13.0,83.99817361111111,0.0,0.0,0.0,0.0,24.91276166666667,24.096158533333334,0,1,17.63,59.0,19.0,30.127408499999998,39.14988777777778,0.3522422222222197,0,0.0,96.99817361111111,218.3502701091549,315.348443720266,96.99817361111111,0.0,0.0
09/07/2015 09:00:00,1436425200000,2015-07-09 09:00:00,30.774094888888897,28.273168266666673,29.09753677777778,28.862307852777782,401.21859722222223,393.7384666666667,0.0,0.8855397222222222,0.8855397222222222,0.8881980555555555,41.49863944444444,83.25569666666667,19.982075,0.0,0.0,0.0,23.82078277777778,26.600534000000003,1,11,19.53,57.0,37.0,73.2736312,67.34447888888889,0.2352289249999977,0,0.0,124.75433611111112,427.20800150604884,631.96233761716,204.75433611111112,0.0,0.0
09/07/2015 10:00:00,1436428800000,2015-07-09 10:00:00,29.41743433333333,27.559423199999998,28.140007191666665,28.083524891666666,429.1898472222222,411.5911888888889,0.0,1.0,1,1.0,100.86159166666667,83.34241916666667,26.612900833333335,0.0,0.0,0.0,25.018698611111112,27.559423199999998,1,6,20.91,48.0,26.0,111.091039,85.25128,0.056482299999998986,0,0.0,184.20401083333334,660.0283404785893,924.2323513119226,264.2040108333333,0.0,0.0
09/07/2015 11:00:00,1436432400000,2015-07-09 11:00:00,29.102049222222227,27.265825644444448,27.61,27.50564191111111,442.53255,415.74858333333333,0.0,1.0,1,1.0,99.65379166666666,93.73643166666666,26.265453611111113,0.0,8.494635277777778,0.0,26.3581025,27.265825644444448,1,5,22.03,45.0,17.0,135.89646886666668,92.88991,0.10435808888889042,0,0.0,193.39022333333332,856.7564602744532,1130.1466836077866,273.3902233333333,0.0,0.0
09/07/2015 12:00:00,1436436000000,2015-07-09 12:00:00,29.359883277777776,27.01458897777778,27.91762073055555,27.375021666666665,423.65253055555553,415.5140416666667,0.0,0.5930388888888889,0.5930388888888889,0.6016213888888889,81.21537472222222,121.9033825,23.45547277777778,0.0,45.19477138888889,0.0,26.931728055555556,27.01458897777778,2,9,23.38,47.0,0.0,137.36009293333336,95.34596666666667,0.5425990638888862,0,0.0,203.11875722222223,996.7296433423624,1359.8484005645846,363.11875722222226,0.0,0.0
09/07/2015 13:00:00,1436439600000,2015-07-09 13:00:00,30.23055111111111,26.573575644444443,28.466287836111114,28.045858044444444,434.82730833333335,430.8130388888889,0.0,0.0,0.0,0.5749986111111111,83.0315575,103.02649861111111,24.15801611111111,0.0,23.185411944444443,0.0,26.445119722222223,26.573575644444443,2,8,23.87,43.0,0.0,82.27859976666666,67.89588,0.4204297916666704,0,0.0,186.0580561111111,1081.6142336097025,1427.6722897208138,346.0580561111111,0.0,0.0
09/07/2015 14:00:00,1436443200000,2015-07-09 14:00:00,30.387209388888902,26.799460622222224,28.71,28.22810293333333,496.6610611111111,438.8278861111111,0.0,0.0,0.0,1.0,99.76658888888889,104.62431388888889,26.92340611111111,0.0,23.530513055555556,0.0,26.993767777777776,26.799460622222224,2,10,25.18,40.0,0.0,57.10280109999999,52.445722222222216,0.4818970666666722,0,0.0,204.3909027777778,1095.582756777732,1459.9736595555096,364.3909027777778,0.0,0.0
09/07/2015 15:00:00,1436446800000,2015-07-09 15:00:00,30.541903666666656,26.88,28.719850916666665,28.313296500000003,485.99348333333336,439.48961944444443,0.0,0.0,0.0,1.0,99.33618861111111,102.31501027777777,31.404834166666667,0.0,21.44011638888889,0.0,27.000002777777777,26.88,2,14,25.87,38.0,0.0,43.40573223333334,44.78611333333333,0.4065544166666619,0,0.0,201.65119888888887,1040.9115086339566,1402.5627075228454,361.65119888888887,0.0,0.0
09/07/2015 16:00:00,1436450400000,2015-07-09 16:00:00,30.897038555555557,26.936477644444444,28.90693711111111,28.43692657777778,504.60395277777775,442.195275,0.0,0.0,0.0,1.0,102.0389575,104.18731527777778,28.473846666666667,0.0,23.64298888888889,0.0,26.975102222222223,26.936477644444444,2,13,26.5,34.0,0.0,32.898184666666666,36.49790888888889,0.47001053333332976,0,0.0,206.22627277777778,924.176794071433,1290.4030668492107,366.2262727777778,0.0,0.0
09/07/2015 17:00:00,1436454000000,2015-07-09 17:00:00,31.338585888888893,27.169905866666664,29.007457155555556,28.455001333333335,475.1278527777778,428.006275,0.0,0.0,0.0,1.0,100.26244472222223,100.70894055555556,26.65491111111111,0.0,19.243778055555556,0.0,26.1067875,27.169905866666664,2,5,26.61,33.0,0.0,31.909995633333335,36.0,0.5524558222222211,0,0.0,200.97138527777778,750.127309160314,1111.0986944380918,360.9713852777778,0.0,0.0
09/07/2015 18:00:00,1436457600000,2015-07-09 18:00:00,31.12376872222222,27.397674355555555,29.02,28.587278666666666,445.8129944444444,406.1036277777778,0.0,0.0,0.0,0.3900708333333333,41.96600194444444,83.77016111111111,8.062808055555555,0.0,0.0,0.0,25.84423333333333,27.397674355555555,0,3,26.61,31.0,0.0,34.53358863333333,36.0,0.4327213333333333,0,0.0,125.73616305555555,537.0853493439533,662.821512399509,125.73616305555555,0.0,0.0
09/07/2015 19:00:00,1436461200000,2015-07-09 19:00:00,31.16738483333333,27.457987733333333,29.019999999999996,28.550265288888887,399.87763333333334,399.3918027777778,0.0,0.0,0.0,0.0,13.0,83.20895888888889,0.0,0.0,0.0,0.0,25.98131888888889,27.457987733333333,0,0,26.12,31.0,0.0,32.31004133333333,34.46427111111111,0.46973471111110854,0,0.0,96.20895888888889,308.01123535743864,404.22019424632754,96.20895888888889,0.0,0.0
09/07/2015 20:00:00,1436464800000,2015-07-09 20:00:00,31.217368166666677,27.487028133333332,28.92290342222222,28.587542355555556,390.0,390.6697277777778,0.0,0.0,0.0,0.0,13.0,83.02921944444445,0.0,0.0,0.0,0.0,26.091773333333332,27.487028133333332,0,0,24.77,37.0,0.0,15.2521263,20.15510222222222,0.335361066666664,0,0.0,96.02921944444445,114.23419389026036,210.2634133347048,96.02921944444445,0.0,0.0
09/07/2015 21:00:00,1436468400000,2015-07-09 21:00:00,31.20020966666667,27.580028355555555,28.85656854166666,28.55,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.07170194444444,0.0,0.0,0.0,0.0,26.5879475,27.580028355555555,0,0,23.39,37.0,0.0,1.6919986666666667,1.833986666666668,0.30656854166666037,0,0.0,96.07170194444444,19.32754207085145,115.39924401529589,96.07170194444444,0.0,0.0
09/07/2015 22:00:00,1436472000000,2015-07-09 22:00:00,31.062314166666674,27.525908622222225,28.75839904166667,28.55,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.04084694444444,0.0,0.0,0.0,0.0,26.956383055555555,27.525908622222225,0,0,21.79,43.0,0.0,0.0,0.0,0.20839904166667012,0,0.0,96.04084694444444,0.0,96.04084694444444,96.04084694444444,0.0,0.0
09/07/2015 23:00:00,1436475600000,2015-07-09 23:00:00,31.011216,27.52,28.71,28.55,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.02922222222222,0.0,0.0,0.0,0.0,26.981304722222223,27.52,0,0,20.13,53.0,0.0,0.0,0.0,0.16000000000000014,0,0.0,96.02922222222222,0.0,96.02922222222222,96.02922222222222,0.0,0.0
10/07/2015 00:00:00,1436479200000,2015-07-10 00:00:00,31.0,27.52,28.71,28.55,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,27.0,7.520994311111111,0,0,19.26,57.0,0.0,0.0,0.0,0.16000000000000014,0,0.0,96.0,0.0,96.0,96.0,0.0,0.0
10/07/2015 01:00:00,1436482800000,2015-07-10 01:00:00,31.0,27.52,28.71,28.55,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0,18.09,64.0,0.0,0.0,0.0,0.16000000000000014,0,0.0,96.0,0.0,96.0,96.0,0.0,0.0
10/07/2015 02:00:00,1436486400000,2015-07-10 02:00:00,31.0,27.52,28.71,28.55,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,27.0,0.0,0,0,16.4,76.0,0.0,0.0,0.0,0.16000000000000014,0,0.0,96.0,0.0,96.0,96.0,0.0,0.0
10/07/2015 03:00:00,1436490000000,2015-07-10 03:00:00,30.665844055555564,27.489012088888888,28.495556800000003,28.396071644444444,390.0,390.0,0.0,0.0,0.0,0.0,13.0,82.991525,0.0,0.0,0.0,0.0,28.958173333333335,19.879487466666664,0,0,15.14,74.0,0.0,0.0,0.0,0.09948515555555915,0,0.0,95.991525,0.0,95.991525,95.991525,0.0,0.0
10/07/2015 04:00:00,1436493600000,2015-07-10 04:00:00,30.33915944444444,27.36679133333333,28.39,28.342041583333337,390.0,390.0,0.0,0.0,0.0,0.0,13.0,82.99907027777778,0.0,0.0,0.0,0.0,29.486373055555557,27.36679133333333,0,0,14.34,82.0,0.0,0.0,0.0,0.04795841666666334,0,0.0,95.99907027777778,0.0,95.99907027777778,95.99907027777778,0.0,0.0
10/07/2015 05:00:00,1436497200000,2015-07-10 05:00:00,29.98140738888889,27.00654702222222,28.295218374999997,28.15083804444444,390.0,406.77291388888887,0.0,0.0,0.0,0.0,13.0,83.45831111111112,0.0,0.0,0.0,0.0,29.931465555555555,27.00654702222222,0,0,13.78,87.0,0.0,0.0,0.0,0.1443803305555562,0,0.0,96.45831111111112,0.0,96.45831111111112,96.45831111111112,0.0,0.0
10/07/2015 06:00:00,1436500800000,2015-07-10 06:00:00,29.702316722222236,26.738315066666665,28.065005644444447,27.881936888888887,390.0,428.1275638888889,0.0,0.0,0.0,0.0,13.0,83.33617416666667,0.0,0.0,0.0,0.0,30.006230555555554,26.738315066666665,0,0,13.3,86.0,0.0,8.0302169,6.46716,0.1830687555555599,0,0.0,96.33617416666667,0.0,96.33617416666667,96.33617416666667,0.0,0.0
10/07/2015 07:00:00,1436504400000,2015-07-10 07:00:00,29.45926644444444,26.305305866666664,27.86839137777778,27.568628280555558,390.0,447.91324444444444,0.0,0.0,0.0,0.0,13.0,83.68235583333333,0.0,0.0,0.0,0.0,30.0,26.305305866666664,0,0,14.36,82.0,0.0,24.268174333333334,26.545735555555552,0.29976309722222183,0,0.0,96.68235583333333,62.336241711152205,159.01859754448554,96.68235583333333,0.0,0.0
10/07/2015 08:00:00,1436508000000,2015-07-10 08:00:00,29.534452444444447,26.334069244444446,27.76116591111111,27.45,390.0,452.2501638888889,0.0,0.0,0.0,0.008408333333333334,13.0,83.33612694444444,0.0,0.0,0.0,0.0,29.981313611111112,26.334069244444446,0,1,16.91,65.0,0.0,38.149261966666664,46.33568555555556,0.3111659111111109,0,0.0,96.33612694444444,216.28620948150845,312.6223364259529,96.33612694444444,0.0,0.0
10/07/2015 09:00:00,1436511600000,2015-07-10 09:00:00,28.31803533333333,26.17594155555555,26.992888997222217,26.990459158333334,425.1487638888889,481.5079944444444,0.0,0.8304244444444444,0.8304244444444444,0.8321236111111111,91.55285166666667,83.1972486111111,20.663193888888888,0.0,0.0,0.0,29.313796666666665,26.17594155555555,1,13,18.87,53.0,0.0,81.3230813333333,81.46308111111111,0.0024298388888830402,0,0.0,174.7501002777778,439.55642284310096,694.3065231208789,254.7501002777778,0.0,0.0
10/07/2015 10:00:00,1436515200000,2015-07-10 10:00:00,28.02365855555555,26.227171955555548,26.427522172222226,26.49323831111111,421.5258944444444,437.409675,0.0,1.0,1,1.0,112.837065,82.87290083333333,26.147307777777776,0.0,0.0,0.0,28.7444325,26.227171955555548,1,13,20.69,49.0,0.0,115.76352980000001,93.59620222222222,0,0,0.0,195.70996583333334,663.6053597050535,939.3153255383868,275.70996583333334,0.0,0.0
10/07/2015 11:00:00,1436518800000,2015-07-10 11:00:00,28.938200388888884,26.613186488888886,27.07421873055556,26.818909658333336,410.81119722222223,401.95118333333335,0.0,1.0,1,1.0,102.82000555555555,83.0,28.576158888888887,0.0,0.0,0.0,27.08723527777778,26.613186488888886,1,6,22.97,46.0,1.0,138.01673606666665,100.17639666666666,0.2553090722222251,0,0.0,185.82000555555555,854.4312330907692,1120.2512386463247,265.82000555555555,0.0,0.0
10/07/2015 12:00:00,1436522400000,2015-07-10 12:00:00,29.750636888888906,26.956730355555557,27.974421725,27.378937205555555,392.3690916666667,394.87530833333335,0.0,1.0,1,0.37252555555555555,85.75860444444444,117.00826333333333,21.741826944444444,0.0,39.90928888888889,0.0,27.54252888888889,26.956730355555557,2,3,24.25,42.0,8.0,144.06039246666666,101.19364666666667,0.5954845194444438,0,0.0,202.76686777777778,998.8671114598818,1361.6339792376598,362.76686777777775,0.0,0.0
10/07/2015 13:00:00,1436526000000,2015-07-10 13:00:00,30.247007999999997,27.34542884444444,28.5441372,27.98858946666667,418.8217583333333,402.83398611111113,0.0,1.0,1,0.8307455555555555,100.0574625,116.01641166666667,24.884404444444446,0.0,37.12538166666667,0.0,27.12460972222222,27.34542884444444,2,10,26.11,39.0,6.0,103.87647303333335,82.22730444444444,0.5555477333333307,0,0.0,216.07387416666666,1080.0509426879805,1456.1248168546472,376.07387416666666,0.0,0.0
10/07/2015 14:00:00,1436529600000,2015-07-10 14:00:00,30.545069055555555,27.598107777777777,28.658378533333334,28.34999829166667,422.9778361111111,432.6123611111111,0.0,1.0,1,1.0,107.51844361111111,106.46014777777778,30.126796944444443,0.0,26.518528055555556,0.0,27.576010833333335,27.598107777777777,2,9,27.41,32.0,4.0,78.42722086666667,64.11287555555556,0.308380241666665,0,0.0,213.9785913888889,1099.9448940679206,1473.9234854568094,373.9785913888889,0.0,0.0
10/07/2015 15:00:00,1436533200000,2015-07-10 15:00:00,31.206590944444446,27.86661688888889,28.915895419444443,28.705310588888885,394.13341388888887,405.44663055555554,0.0,1.0,1,1.0,64.2558261111111,107.45953027777777,6.9392338888888885,0.0,27.301166944444443,0.0,29.071820833333334,27.86661688888889,1,14,28.91,35.0,0.0,63.76735586666667,54.14495444444445,0.21058483055555755,0,0.0,171.7153563888889,1037.0918668900194,1288.8072232789084,251.7153563888889,0.0,0.0
10/07/2015 16:00:00,1436536800000,2015-07-10 16:00:00,31.65054183333333,28.487187911111107,29.182708147222222,29.288495991666668,390.0,394.67302222222224,0.0,0.9465330555555556,0.9465330555555556,0.9568211111111111,50.11342833333333,102.77242194444445,0.0,0.0,22.27586861111111,0.0,30.88446777777778,28.487187911111107,1,9,29.65,38.0,0.0,52.690374033333335,47.66117333333334,0,0,0.0,152.88585027777776,912.3469360205368,1145.2327862983145,232.88585027777776,0.0,0.0
10/07/2015 17:00:00,1436540400000,2015-07-10 17:00:00,31.67907344444446,28.356259955555558,29.247331916666667,29.290548691666665,430.37126944444447,454.982725,0.0,0.0,0.0,0.5195675,44.944811111111115,83.25580305555556,14.659268333333333,0.0,0.0,0.0,31.411956944444444,28.356259955555558,0,4,30.76,32.0,0.0,36.829926533333335,38.257804444444446,0,0,0.0,128.20061416666667,742.375301962341,870.5759161290077,128.20061416666667,0.0,0.0
10/07/2015 18:00:00,1436544000000,2015-07-10 18:00:00,31.436141722222228,28.33440848888889,29.114293866666667,29.098633777777778,419.98083055555554,410.31708888888886,0.0,0.0,0.0,0.0,13.0,83.2031413888889,0.0,0.0,0.0,0.0,31.13018111111111,28.33440848888889,0,0,31.42,35.0,20.0,38.4723702,38.67731,0.01566008888888959,0,0.0,96.2031413888889,523.1506338382655,619.3537752271544,96.2031413888889,0.0,0.0
10/07/2015 19:00:00,1436547600000,2015-07-10 19:00:00,31.38380227777778,28.773222088888893,29.02056586666667,29.026643999999997,393.42726944444445,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,30.993767777777776,28.773222088888893,0,0,31.14,39.0,0.0,33.0267075,32.370265555555555,0,0,0.0,96.0,297.32879753342735,393.32879753342735,96.0,0.0,0.0
10/07/2015 20:00:00,1436551200000,2015-07-10 20:00:00,31.317143333333338,28.8,29.02,29.06499328888889,390.0623,390.0,0.0,0.0,0.0,0.0,13.0,83.16807444444444,0.0,0.0,0.0,0.0,31.0,28.8,0,0,29.21,50.0,1.0,15.714481533333334,17.86947222222222,0,0,0.0,96.16807444444444,110.2277053724417,206.39577981688615,96.16807444444444,0.0,0.0
10/07/2015 21:00:00,1436554800000,2015-07-10 21:00:00,31.25608111111111,28.889942133333335,29.02,29.019999999999996,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.13443722222222,0.0,0.0,0.0,0.0,31.20340611111111,28.889942133333335,0,0,26.74,53.0,0.0,1.6245324666666667,2.4029877777777777,3.552713678800501e-15,0,0.0,96.13443722222222,18.8322783763348,114.96671559855702,96.13443722222222,0.0,0.0
10/07/2015 22:00:00,1436558400000,2015-07-10 22:00:00,31.217446000000002,28.936516711111114,29.018875733333328,29.09824506666667,390.0,390.0,0.0,0.0,0.0,0.0,13.0,85.06924805555556,0.0,0.0,0.0,0.0,31.981315833333333,28.936516711111114,0,0,23.42,65.0,1.0,0.0,0.0,0,0,0.0,98.06924805555556,0.0,98.06924805555556,98.06924805555556,0.0,0.0
10/07/2015 23:00:00,1436562000000,2015-07-10 23:00:00,31.201246166666667,28.81835911111111,28.98357342222222,29.040335066666664,390.0,390.0,0.0,0.0,0.0,0.0,13.0,85.30518555555555,0.0,0.0,0.0,0.0,32.46221222222222,28.81835911111111,0,0,21.92,71.0,2.0,0.0,0.0,0,0,0.0,98.30518555555555,0.0,98.30518555555555,98.30518555555555,0.0,0.0
11/07/2015 00:00:00,1436565600000,2015-07-11 00:00:00,31.202492499999995,28.96,29.02,29.0426884,390.0,390.0,0.0,0.0,0.0,0.0,13.0,82.86196944444444,0.0,0.0,0.0,0.0,32.98753611111111,28.96,0,0,21.53,75.0,1.0,0.0,0.0,0,0,0.0,95.86196944444444,0.0,95.86196944444444,95.86196944444444,0.0,0.0
11/07/2015 01:00:00,1436569200000,2015-07-11 01:00:00,31.195834277777784,28.96,29.02,29.044256888888892,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.16827666666667,0.0,0.0,0.0,0.0,33.29575777777778,28.96,0,0,21.32,78.0,0.0,0.0,0.0,0,0,0.0,96.16827666666667,0.0,96.16827666666667,96.16827666666667,0.0,0.0
11/07/2015 02:00:00,1436572800000,2015-07-11 02:00:00,31.049851833333335,28.96,28.91394208888889,29.02,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.02921805555556,0.0,0.0,0.0,0.0,33.98753583333333,28.96,0,0,20.45,81.0,0.0,0.0,0.0,0,0,0.0,96.02921805555556,0.0,96.02921805555556,96.02921805555556,0.0,0.0
11/07/2015 03:00:00,1436576400000,2015-07-11 03:00:00,31.0,28.806558577777775,28.856963041666667,28.878776088888884,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.02921666666667,0.0,0.0,0.0,0.0,34.03508444444444,28.806558577777775,0,0,18.88,83.0,1.0,0.0,0.0,0,0,0.0,96.02921666666667,0.0,96.02921666666667,96.02921666666667,0.0,0.0
11/07/2015 04:00:00,1436580000000,2015-07-11 04:00:00,31.0,28.8,28.748644125,28.916327333333335,390.0,390.0,0.0,0.0,0.0,0.0,13.0,82.86114083333334,0.0,0.0,0.0,0.0,34.64987166666667,28.8,0,0,18.91,88.0,0.0,0.0,0.0,0,0,0.0,95.86114083333334,0.0,95.86114083333334,95.86114083333334,0.0,0.0
11/07/2015 05:00:00,1436583600000,2015-07-11 05:00:00,30.98753911111111,28.856621955555553,28.7456095,28.81926675,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.07597916666667,0.0,0.0,0.0,0.0,34.8940825,28.856621955555553,0,0,18.49,84.0,3.0,0.0,0.0,0,0,0.0,96.07597916666667,0.0,96.07597916666667,96.07597916666667,0.0,0.0
11/07/2015 06:00:00,1436587200000,2015-07-11 06:00:00,31.0,28.8,28.73253904166667,28.733502541666663,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.04677333333333,0.0,0.0,0.0,0.0,35.006233055555555,28.8,0,0,18.03,83.0,9.0,6.9025933,5.031307777777776,0,0,0.0,96.04677333333333,0.0,96.04677333333333,96.04677333333333,0.0,0.0
11/07/2015 07:00:00,1436590800000,2015-07-11 07:00:00,31.00498205555556,28.862112177777778,28.710000000000004,28.923012844444447,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.10924305555555,0.0,0.0,0.0,0.0,35.11254888888889,28.862112177777778,0,0,18.56,84.0,19.0,22.9824921,24.400686666666665,0,0,0.0,96.10924305555555,60.53874821692267,156.64799127247824,96.10924305555555,0.0,0.0
11/07/2015 08:00:00,1436594400000,2015-07-11 08:00:00,31.001246555555554,28.96,28.793271855555556,29.02,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,35.30844361111111,28.96,0,0,21.01,75.0,12.0,38.90209506666667,47.550619999999995,0,0,0.0,96.0,208.9321216881916,304.9321216881916,96.0,0.0,0.0
11/07/2015 09:00:00,1436598000000,2015-07-11 09:00:00,31.136829388888884,29.134322933333333,29.02,29.111947333333337,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,35.32170166666667,29.134322933333333,0,0,24.13,66.0,0.0,60.299830166666666,69.31244333333333,0,0,0.0,96.0,423.9955335532959,519.9955335532959,96.0,0.0,0.0
11/07/2015 10:00:00,1436601600000,2015-07-11 10:00:00,31.464022777777778,29.28,29.27005736111111,29.30074013333333,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.03506,0.0,0.0,0.0,0.0,35.018699444444444,29.28,0,0,26.04,58.0,0.0,89.81462950000001,86.09164,0,0,0.0,96.03506,645.7031610786905,741.7382210786906,96.03506,0.0,0.0
11/07/2015 11:00:00,1436605200000,2015-07-11 11:00:00,31.79958777777777,29.410982444444446,29.55924,29.50751933333333,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,35.0,29.410982444444446,0,0,28.1,48.0,0.0,111.91658846666667,97.32804444444444,0.05172066666666808,0,0.0,96.0,840.1103851144162,936.1103851144162,96.0,0.0,0.0
11/07/2015 12:00:00,1436608800000,2015-07-11 12:00:00,32.05879850000001,29.587501333333332,30.04255614722222,29.794929825,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.19732833333333,0.0,0.0,0.0,0.0,34.956381111111114,29.587501333333332,0,0,29.35,45.0,0.0,116.5644219,96.49461222222222,0.2476263222222208,0,0.0,96.19732833333333,983.1314863121494,1079.3288146454827,96.19732833333333,0.0,0.0
11/07/2015 13:00:00,1436612400000,2015-07-11 13:00:00,32.24145494444444,29.859024888888886,30.232248249999998,30.053291333333338,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.37129388888889,0.0,0.0,0.0,0.0,34.987538055555554,29.859024888888886,0,0,30.3,41.0,0.0,97.78133893333334,82.74207111111112,0.17895691666666025,0,0.0,96.37129388888889,1067.2881409882489,1163.6594348771378,96.37129388888889,0.0,0.0
11/07/2015 14:00:00,1436616000000,2015-07-11 14:00:00,32.43745905555556,30.258003866666666,30.259327166666665,30.150491,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.33620916666666,0.0,0.0,0.0,0.0,34.99376777777778,30.258003866666666,0,0,31.29,41.0,0.0,75.57268173333333,66.66686333333334,0.1088361666666664,0,0.0,96.33620916666666,1079.3706659818397,1175.7068751485062,96.33620916666666,0.0,0.0
11/07/2015 15:00:00,1436619600000,2015-07-11 15:00:00,32.58488588888889,30.533966666666668,30.27,30.349781555555555,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.23254583333333,0.0,0.0,0.0,0.0,35.006238055555556,30.533966666666668,0,0,32.21,38.0,0.0,67.49140816666667,60.35033777777778,0,0,0.0,96.23254583333333,1025.7386103873637,1121.971156220697,96.23254583333333,0.0,0.0
11/07/2015 16:00:00,1436623200000,2015-07-11 16:00:00,32.685809111111105,30.781439955555555,30.30190755555555,30.43,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.21480666666666,0.0,0.0,0.0,0.0,34.9813025,30.781439955555555,0,0,33.18,30.0,0.0,54.57975856666667,51.36691333333333,0,0,0.0,96.21480666666666,913.972689836542,1010.1874965032086,96.21480666666666,0.0,0.0
11/07/2015 17:00:00,1436626800000,2015-07-11 17:00:00,32.777123222222215,30.968989244444444,30.43,30.491077288888885,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.20316611111112,0.0,0.0,0.0,0.0,34.301608055555555,30.968989244444444,0,0,32.95,35.0,0.0,50.38183693333333,45.893228888888885,0,0,0.0,96.20316611111112,734.5080402585276,830.7112063696387,96.20316611111112,0.0,0.0
11/07/2015 18:00:00,1436630400000,2015-07-11 18:00:00,32.83615827777776,31.14704102222222,30.43,30.491790088888887,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.44884888888889,0.0,0.0,0.0,0.0,33.688452777777776,31.14704102222222,0,0,32.62,36.0,0.0,47.22606516666667,42.10295444444445,0,0,0.0,96.44884888888889,521.4801750027792,617.9290238916681,96.44884888888889,0.0,0.0
11/07/2015 19:00:00,1436634000000,2015-07-11 19:00:00,32.85499372222223,31.2,30.472298400000003,30.59,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.4062161111111,0.0,0.0,0.0,0.0,32.75591638888889,31.2,0,0,31.78,35.0,1.0,34.37989843333334,33.25178777777778,0,0,0.0,96.4062161111111,297.7432233769141,394.1494394880252,96.4062161111111,0.0,0.0
11/07/2015 20:00:00,1436637600000,2015-07-11 20:00:00,32.76993305555554,31.080512044444443,30.53328182222222,30.595929688888887,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0235613888889,0.0,0.0,0.0,0.0,31.95423388888889,31.080512044444443,0,0,30.14,33.0,7.0,18.249464299999996,18.018408888888892,0,0,0.0,96.0235613888889,111.29526540896045,207.31882679784934,96.0235613888889,0.0,0.0
11/07/2015 21:00:00,1436641200000,2015-07-11 21:00:00,32.743210111111104,30.982842,30.429999999999996,30.635750755555556,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.20905722222223,0.0,0.0,0.0,0.0,31.118786666666665,30.982842,0,0,28.24,36.0,15.0,2.5021654000000004,1.329752222222222,0,0,0.0,96.20905722222223,18.284081890971844,114.49313911319408,96.20905722222223,0.0,0.0
11/07/2015 22:00:00,1436644800000,2015-07-11 22:00:00,32.67850888888889,30.837829199999998,30.32668968888889,30.589999999999996,390.0,390.0,0.0,0.0,0.0,0.0,13.0,82.89724916666667,0.0,0.0,0.0,0.0,31.006231666666668,30.837829199999998,0,0,26.61,40.0,32.0,0.0,0.0,0,0,0.0,95.89724916666667,0.0,95.89724916666667,95.89724916666667,0.0,0.0
11/07/2015 23:00:00,1436648400000,2015-07-11 23:00:00,32.6224325,30.72,30.43,30.59,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,30.975072222222224,30.72,0,0,24.61,48.0,46.0,0.0,0.0,0,0,0.0,96.0,0.0,96.0,96.0,0.0,0.0
12/07/2015 00:00:00,1436652000000,2015-07-12 00:00:00,32.6,30.72,30.43,30.59,390.0,390.0,0.0,0.0,0.0,0.0,13.0,83.0,0.0,0.0,0.0,0.0,31.0,6.431317333333333,0,0,22.71,63.0,53.0,0.0,0.0,0,0,0.0,96.0,0.0,96.0,96.0,0.0,0.0
